Region ID,Region name,objects_total,n_animals,relative_abundance_z,rel_abundance_method,reference_mean,reference_std
275,Lateral septal complex,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
276,"Piriform area, molecular layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
277,spinotectal pathway,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
278,Striatum-like amygdalar nuclei,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
279,"Retrosplenial area, lateral agranular part, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
280,Barrington's nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
281,"Anteromedial visual area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
283,Lateral tegmental nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
284,"Piriform area, pyramidal layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
285,spinotelenchephalic pathway,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
286,Suprachiasmatic nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
287,Bed nucleus of the anterior commissure,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
288,"Orbital area, ventrolateral part, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
289,"Temporal association areas, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
290,Hypothalamic lateral zone,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
291,"Piriform area, polymorph layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
292,Bed nucleus of the accessory olfactory tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
293,spinovestibular pathway,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
294,"Superior colliculus, motor related",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
295,Basolateral amygdalar nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
296,"Anterior cingulate area, ventral part, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
297,"Taenia tecta, dorsal part, layers 1-4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
298,Magnocellular nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
299,"Somatomotor areas, Layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
300,"Ventral part of the lateral geniculate complex, lateral zone",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
301,stria terminalis,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
302,"Superior colliculus, sensory related",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
303,"Basolateral amygdalar nucleus, anterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
304,"Prelimbic area, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
305,"Primary visual area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
306,"Taenia tecta, ventral part, layers 1-3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
307,Magnocellular reticular nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
308,"Posterior parietal association areas, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
309,striatonigral pathway,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
310,Septofimbrial nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
311,"Basolateral amygdalar nucleus, posterior part",2,6,-0.017516292616249755,reference,2.4110105580693815,23.46447202463891
312,"Entorhinal area, lateral part, layer 4/5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
313,Midbrain,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
314,"Agranular insular area, posterior part, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
315,Isocortex,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
316,"Ventral part of the lateral geniculate complex, medial zone",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
317,subthalamic fascicle,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
318,Supragenual nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
319,Basomedial amygdalar nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
320,"Primary motor area, Layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
321,Subgeniculate nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
322,Primary somatosensory area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
323,"Midbrain, motor related",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
324,"Entorhinal area, medial part, ventral zone, layer 2",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
325,Suprageniculate nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
326,superior cerebelar peduncles,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
327,"Basomedial amygdalar nucleus, anterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
328,"Agranular insular area, dorsal part, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
329,"Primary somatosensory area, barrel field",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
330,"Retrosplenial area, dorsal part, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
331,Mammillary body,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
332,Accessory supraoptic group,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
333,Septohippocampal nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
334,"Basomedial amygdalar nucleus, posterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
335,"Perirhinal area, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
336,superior colliculus commissure,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
337,"Primary somatosensory area, lower limb",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
338,Subfornical organ,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
339,"Midbrain, sensory related",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
340,"Posterior parietal association areas, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
341,supramammillary decussation,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
342,Substantia innominata,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
343,Brain stem,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
344,"Agranular insular area, posterior part, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
345,"Primary somatosensory area, mouth",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
346,"Primary somatosensory area, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
347,Subparaventricular zone,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
348,"Midbrain, behavioral state related",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
349,supraoptic commissures,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
350,Subceruleus nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
351,Bed nuclei of the stria terminalis,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
352,"Orbital area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
353,"Primary somatosensory area, nose",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
354,Medulla,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
355,"Agranular insular area, posterior part, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
356,Preparasubthalamic nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
357,tectothalamic pathway,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
358,Sublaterodorsal nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
359,"Bed nuclei of the stria terminalis, anterior division",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
360,"Dorsal peduncular area, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
361,"Primary somatosensory area, trunk",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
362,Mediodorsal nucleus of thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
363,"Prelimbic area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
364,Parasubthalamic nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
365,thalamic peduncles,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
366,Submedial nucleus of the thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
367,"Bed nuclei of the stria terminalis, posterior division",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
368,"Perirhinal area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
369,"Primary somatosensory area, upper limb",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
370,"Medulla, motor related",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
371,"Entorhinal area, medial part, ventral zone, layer 3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
372,Infracerebellar nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
373,trigeminocerebellar tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
374,"Substantia nigra, compact part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
375,Ammon's horn,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
376,"Cortical amygdalar area, posterior part, lateral zone, layers 1-3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
377,"Posterolateral visual area, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
378,Supplemental somatosensory area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
379,"Medulla, behavioral state related",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
380,cuneate fascicle,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
381,"Substantia nigra, reticular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
382,Field CA1,54,6,2.1986000532106376,reference,2.4110105580693815,23.46447202463891
383,"Cortical amygdalar area, posterior part, medial zone, layers 1-3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
384,trochlear nerve decussation,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
385,Primary visual area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
386,"Medulla, sensory related",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
387,"Entorhinal area, lateral part, layer 5/6",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
388,gracile fascicle,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
389,ventral spinothalamic tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
390,Supraoptic nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
391,"Field CA1, stratum lacunosum-moleculare",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
392,"Nucleus of the lateral olfactory tract, layers 1-3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
393,"Posterolateral visual area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
394,Anteromedial visual area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
395,Medullary reticular nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
396,internal arcuate fibers,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
397,ventral tegmental decussation,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
398,Superior olivary complex,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
399,"Field CA1, stratum oriens",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
400,"Piriform-amygdalar area, layers 1-3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
401,"Anteromedial visual area, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
402,Anterolateral visual area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
403,Medial amygdalar nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
404,olivocerebellar tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
405,ventrolateral hypothalamic tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
406,Subparafascicular nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
407,"Field CA1, pyramidal layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
408,"Piriform-amygdalar area, molecular layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
409,Lateral visual area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
410,reticulocerebellar tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
411,"Medial amygdalar nucleus, anterodorsal part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
412,"Orbital area, lateral part, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
413,vestibular nerve,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
414,"Subparafascicular nucleus, magnocellular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
415,"Field CA1, stratum radiatum",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
416,"Piriform-amygdalar area, pyramidal layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
417,Rostrolateral visual area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
418,"Medial amygdalar nucleus, anteroventral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
419,"Entorhinal area, medial part, ventral zone, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
420,precommissural fornix diagonal band,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
421,"Lateral visual area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
422,"Subparafascicular nucleus, parvicellular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
423,Field CA2,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
424,"Piriform-amygdalar area, polymorph layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
425,Posterolateral visual area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
426,"Medial amygdalar nucleus, posterodorsal part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
427,Ectorhinal area/Layer 2/3,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
428,medial corticohypothalamic tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
429,"Spinal nucleus of the trigeminal, caudal part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
430,"Retrosplenial area, ventral part, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
431,"Field CA2, stratum lacunosum-moleculare",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
432,Nucleus circularis,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
433,"Anteromedial visual area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
434,"Retrosplenial area, dorsal part, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
435,"Medial amygdalar nucleus, posteroventral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
436,columns of the fornix,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
437,"Spinal nucleus of the trigeminal, interpolar part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
438,"Field CA2, stratum oriens",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
439,"Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
440,"Orbital area, lateral part, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
441,"Anteromedial visual area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
442,"Retrosplenial area, dorsal part, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
443,dorsal hippocampal commissure,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
444,Medial group of the dorsal thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
445,"Spinal nucleus of the trigeminal, oral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
446,"Field CA2, pyramidal layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
447,"Paraventricular hypothalamic nucleus, descending division, forniceal part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
448,"Orbital area, lateral part, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
449,ventral hippocampal commissure,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
450,"Primary somatosensory area, upper limb, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
451,"Basolateral amygdalar nucleus, ventral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
452,Median preoptic nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
453,Somatosensory areas,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
454,"Field CA2, stratum radiatum",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
455,"Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
456,"Posterior auditory area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
457,"Visual areas, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
458,"Olfactory tubercle, molecular layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
459,accessory olfactory tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
460,Midbrain trigeminal nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
461,"Primary somatosensory area, trunk, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
462,Superior salivatory nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
463,Field CA3,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
464,"Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
465,"Olfactory tubercle, pyramidal layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
466,alveus,8,6,0.23818943959454492,reference,2.4110105580693815,23.46447202463891
467,Hypothalamic medial zone,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
468,"Entorhinal area, medial part, dorsal zone, layer 2a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
469,"posteromedial visual area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
470,Subthalamic nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
471,"Field CA3, stratum lacunosum-moleculare",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
472,"Medial amygdalar nucleus, posterodorsal part, sublayer a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
473,"Olfactory tubercle, polymorph layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
474,angular path,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
475,Medial geniculate complex,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
476,"Orbital area, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
477,Striatum,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
478,"Primary somatosensory area, lower limb, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
479,"Field CA3, stratum lucidum",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
480,"Medial amygdalar nucleus, posterodorsal part, sublayer b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
481,Islands of Calleja,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
482,brachium of the inferior colliculus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
483,Medial habenula,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
484,"Orbital area, medial part, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
485,Striatum dorsal region,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
486,"Field CA3, stratum oriens",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
487,"Medial amygdalar nucleus, posterodorsal part, sublayer c",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
488,"Orbital area, lateral part, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
489,Major island of Calleja,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
490,bulbocerebellar tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
491,Medial mammillary nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
492,"Orbital area, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
493,Striatum ventral region,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
494,"Superior colliculus, motor related, intermediate gray layer, sublayer a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
495,"Field CA3, pyramidal layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
496,"Dorsal peduncular area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
497,"Visual areas, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
498,"Bed nuclei of the stria terminalis, anterior division, anteromedial area",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
499,cuneocerebellar tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
500,Somatomotor areas,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
501,"posteromedial visual area, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
502,Subiculum,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
503,"Superior colliculus, motor related, intermediate gray layer, sublayer b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
504,"Field CA3, stratum radiatum",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
505,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
506,dorsal acoustic stria,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
507,Main olfactory bulb,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
508,"Entorhinal area, medial part, dorsal zone, layer 2b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
509,"Subiculum, dorsal part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
510,"Primary somatosensory area, lower limb, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
511,"Superior colliculus, motor related, intermediate gray layer, sublayer c",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
512,Cerebellum,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
513,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
514,dorsal column,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
515,Medial preoptic nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
516,"Orbital area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
517,"Postpiriform transition area, layers 1-3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
518,"Subiculum, ventral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
519,Cerebellar nuclei,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
520,"Ventral auditory area, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
521,"Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
522,dorsal commissure of the spinal cord,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
523,Medial preoptic area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
524,"Orbital area, medial part, layer 2",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
525,Supramammillary nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
526,"Entorhinal area, medial part, dorsal zone, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
527,"Dorsal auditory area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
528,Cerebellar cortex,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
529,"Bed nuclei of the stria terminalis, anterior division, ventral nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
530,dorsal fornix,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
531,Medial pretectal area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
532,"Posterior parietal association areas, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
533,posteromedial visual area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
534,Supratrigeminal nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
535,"Dorsal peduncular area, layer 2",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
536,Central amygdalar nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
537,"Bed nuclei of the stria terminalis, anterior division, anterolateral area",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
538,dorsal limb,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
539,"Midbrain reticular nucleus, magnocellular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
540,"Perirhinal area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
541,Temporal association areas,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
542,"Retrosplenial area, ventral part, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
543,"Entorhinal area, medial part, dorsal zone, layer 2",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
544,"Central amygdalar nucleus, capsular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
545,"Retrosplenial area, dorsal part, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
